countryId,IMDb_Id
Q145,tt04924624
Q35,tt04924624
Q668,tt04924624
Q30,tt04924624
Q145,tt02174750
Q96,tt02174750
Q16,tt02174750
Q30,tt02407418
Q668,tt05571734
Q148,tt03950078
Q31,tt03459472
Q148,tt01281955
Q55,tt05224766
Q854,tt0413358
Q142,tt0413358
Q16,tt02414040
Q142,tt05493370
Q30,tt079273
Q30,tt0116299
Q232,tt03254876
Q183,tt04711952
Q38,tt05897288
Q30,tt05792702
Q30,tt02170579
Q258,tt04627352
Q30,tt04627352
Q183,tt04627352
Q869,tt03788392
Q884,tt01500689
Q22502,tt0885520
Q30,tt04411618
Q17,tt05526028
Q869,tt03500528
Q30,tt071228
Q408,tt03335606
Q142,tt03335606
Q28,tt04524678
Q30,tt06078822
Q30,tt05662106
Q31,tt03456414
Q32,tt03456414
Q55,tt03456414
Q142,tt03456414
Q213,tt04513008
Q214,tt04513008
Q17,tt01417097
Q31,tt02338774
Q27,tt02338774
Q55,tt02338774
Q183,tt02338774
Q889,tt02338774
Q843,tt03175888
Q20,tt03175888
Q30,tt03175888
Q668,tt03175888
Q96,tt04958426
Q30,tt0395796
Q1033,tt03206616
Q668,tt02768766
Q142,tt02768766
Q39,tt05212090
Q1028,tt03003758
Q30,tt03003758
Q30,tt01785333
Q668,tt01785333
Q902,tt01785333
Q142,tt03037028
Q32,tt03037028
Q31,tt03037028
Q30,tt03953186
Q36704,tt082356
Q713750,tt082356
Q408,tt04185862
Q30,tt01947998
Q30,tt03181898
Q16,tt04147210
Q142,tt04147210
Q30,tt01242449
Q17,tt076146
Q30,tt03687316
Q884,tt0904068
Q884,tt05586914
Q17,tt0494724
Q17,tt03134060
Q17,tt01703068
Q833,tt0863091
Q17,tt0266428
Q17,tt01221151
Q17,tt01313093
Q17,tt01245489
Q17,tt0460845
Q17,tt0423360
Q17,tt01693776
Q17,tt01194660
Q17,tt01233491
Q17,tt0112923
Q17,tt0991246
Q17,tt01897941
Q17,tt01611082
Q17,tt01783792
Q142,tt01282155
Q17,tt01259609
Q17,tt01454612
Q17,tt02487684
Q30,tt01144811
Q30,tt02062700
Q30,tt05541240
Q30,tt02962984
Q145,tt05594080
Q148,tt06451304
Q16,tt01603847
Q155,tt03170624
Q30,tt04671002
Q39,tt0166604
Q142,tt0166604
Q183,tt0166604
Q30,tt01691452
Q27,tt03350724
Q408,tt02375589
Q30,tt02290819
Q155,tt01663661
Q142,tt01663661
Q16,tt04686862
Q145,tt03996070
Q30,tt04666618
Q183,tt04299300
Q142,tt03525584
Q31,tt03525584
Q17,tt02569772
Q403,tt03521306
Q225,tt03521306
Q224,tt03521306
Q713750,tt070829
Q36,tt05328350
Q183,tt05328350
Q213,tt05328350
Q34,tt05328350
Q214,tt05328350
Q142,tt05328350
Q145,tt05635086
Q298,tt05639354
Q29,tt05639354
Q183,tt05639354
Q45,tt05446444
Q142,tt05446444
Q16,tt05138682
Q31,tt03089922
Q43,tt0488400
Q30,tt03202708
Q30,tt0108559
Q30,tt01789982
Q30,tt0398259
Q218,tt06125690
Q183,tt06125690
Q142,tt06125690
Q230,tt05207262
Q159,tt05207262
Q36,tt05207262
Q31,tt061913
Q142,tt061913
Q30,tt05020372
Q30,tt05076792
Q40,tt082087
Q713750,tt082087
Q30,tt04305148
Q183,tt01294712
Q183,tt0853060
Q183,tt0433985
Q22502,tt0433985
Q30,tt05753806
Q142,tt05137222
Q948,tt04400174
Q142,tt04400174
Q31,tt04400174
Q878,tt04400174
Q39,tt04400174
Q142,tt02644800
Q30,tt05509852
Q30,tt0221633
Q16,tt0221633
Q30,tt0441889
Q30,tt084140
Q159,tt05430888
Q16,tt0871020
Q30,tt098014
Q30,tt06438096
Q159,tt04901756
Q30,tt04655630
Q30,tt04396584
Q96,tt05537228
Q29,tt05900208
Q30,tt01439558
Q30,tt05223500
Q30,tt05223514
Q145,tt05566936
Q30,tt05791222
Q30,tt05200506
Q30,tt05707274
Q30,tt04973270
Q30,tt05875654
Q30,tt06184932
Q142,tt04466872
Q31,tt01133617
Q142,tt05736696
Q31,tt05736696
Q145,tt05886250
Q30,tt05538568
Q16,tt05538568
Q1183,tt01016169
Q30,tt068440
Q17,tt05923962
Q30,tt038990
Q30,tt042707
Q30,tt05997492
Q17,tt0110630
Q884,tt03797214
Q884,tt03953834
Q40,tt02014295
Q38,tt02014295
Q30,tt02014295
Q38,tt05259496
Q96,tt02722504
Q30,tt04795692
Q30,tt03000308
Q800,tt04543804
Q142,tt01485050
Q869,tt0963915
Q869,tt0860462
Q17,tt059816
Q17,tt0288217
Q17,tt0881922
Q17,tt01319567
Q30,tt01319567
Q17,tt0781084
Q8646,tt0991232
Q17,tt0467694
Q408,tt01478325
Q16,tt01478325
Q17,tt01134826
Q30,tt0139091
Q30,tt01284485
Q30,tt01196197
Q30,tt04978274
Q668,tt0221809
Q39,tt0221809
Q183,tt0221809
Q145,tt02248739
Q142,tt02248739
Q30,tt03520216
Q30,tt03544014
Q668,tt03043252
Q30,tt03043252
Q145,tt03043252
Q884,tt03180640
Q414,tt064490
Q30,tt06333090
Q142,tt05038372
Q31,tt05038372
Q30,tt04341528
Q30,tt03606394
Q8646,tt0102365
Q17,tt0456980
Q17,tt01135522
Q17,tt0456978
Q17,tt0323869
Q17,tt0322918
Q17,tt0326143
Q17,tt0326101
Q28,tt04571288
Q35,tt06460636
Q29,tt05699202
Q142,tt05467670
Q30,tt04767356
Q30,tt04604154
Q30,tt04766892
Q30,tt04566712
Q30,tt04851758
Q30,tt05038776
Q30,tt04188766
Q145,tt05434568
Q30,tt05126220
Q30,tt01564369
Q30,tt03741146
Q30,tt02816682
Q30,tt01562326
Q30,tt0263286
Q96,tt04145318
Q145,tt03610746
Q30,tt04261326
Q30,tt065480
Q145,tt065480
Q33,tt042632
Q33,tt095861
Q16,tt05160928
Q30,tt05033790
Q16,tt04255304
Q30,tt0424958
Q408,tt0424958
Q27,tt0424958
Q145,tt0424958
Q30,tt075456
Q145,tt03616292
Q30,tt05032468
Q145,tt02951888
Q155,tt03062922
Q16,tt03171176
Q29,tt04156152
Q142,tt04156152
Q77,tt04156152
Q33,tt05226984
Q34,tt05226984
Q35,tt05226984
Q183,tt05226984
Q189,tt05226984
Q30,tt05226984
Q20,tt05471480
Q30,tt06490800
Q8646,tt095396
Q30,tt01080761
Q35,tt04838486
Q29,tt082424
Q30,tt04442604
Q145,tt01278322
Q30,tt0795505
Q30,tt0906788
Q145,tt02091455
Q30,tt0222512
Q55,tt02084934
Q30,tt05307698
Q22502,tt03560742
Q30,tt01778940
Q30,tt03793632
Q30,tt01815746
Q30,tt01777642
Q30,tt05843670
Q801,tt04365518
Q183,tt04365518
Q142,tt04365518
Q30,tt04623856
Q145,tt01661275
Q34,tt01661275
Q142,tt01661275
Q43,tt04943322
Q30,tt04943322
Q145,tt04291600
Q145,tt04827986
Q30,tt04827986
Q142,tt04714782
Q183,tt04714782
Q213,tt04714782
Q31,tt04714782
Q39,tt04661660
Q142,tt0231844
Q31,tt0231844
Q801,tt04794512
Q30,tt04514646
Q16,tt04181270
Q8646,tt0110852
Q30,tt01762363
Q142,tt01762363
Q16,tt01512310
Q17,tt03958276
Q30,tt02989524
Q142,tt0103103
Q38,tt0104025
Q142,tt0104025
Q34,tt03886006
Q30,tt05788136
Q16,tt04882698
Q155,tt06571110
Q145,tt01753967
Q55,tt04291700
Q142,tt05598100
Q142,tt05034474
Q16,tt05034474
Q30,tt05034474
Q408,tt094957
Q869,tt01264961
Q30,tt0108346
Q30,tt0113075
Q869,tt01442486
Q145,tt01564777
Q28,tt01564777
Q155,tt02711634
Q155,tt0264079
Q155,tt03210830
Q155,tt03948438
Q155,tt02039369
Q408,tt02039369
Q30,tt02039369
Q30,tt02872518
Q16,tt02872518
Q8646,tt02872518
Q43,tt03283664
Q55,tt03636010
Q145,tt01518191
Q159,tt06095090
Q142,tt05774604
Q30,tt03853830
Q183,tt05076054
Q30,tt05442430
Q155,tt01234559
Q145,tt01629443
Q668,tt01629443
Q30,tt03349356
Q145,tt03349356
Q30,tt04416878
Q30,tt03113696
Q142,tt063026
Q30,tt069758
Q30,tt079559
Q668,tt05460276
Q29,tt04110400
Q30,tt04897358
Q30,tt0492940
Q145,tt03071192
Q145,tt04456270
Q30,tt01212428
Q30,tt04573516
Q30,tt0109965
Q17,tt0109965
Q30,tt0253594
Q30,tt0248752
Q30,tt01950464
Q30,tt01562392
Q30,tt02514162
Q30,tt03291632
Q30,tt0256374
Q155,tt01941632
Q30,tt010466
Q30,tt054791
Q30,tt04575100
Q30,tt02179936
Q142,tt05078204
Q145,tt05078204
Q55,tt02610248
Q20,tt02610248
Q145,tt054727
Q30,tt05173032
Q30,tt04932244
Q145,tt0337659
Q884,tt05644740
Q38,tt078343
Q145,tt04705740
Q17,tt04042994
Q218,tt04688658
Q142,tt04688658
Q36,tt04688658
Q15180,tt0353899
Q30,tt0218976
Q30,tt03717490
Q8646,tt03717490
Q17,tt03717490
Q16,tt03717490
Q664,tt03717490
Q145,tt02316204
Q30,tt02316204
Q38,tt06197094
Q713750,tt068314
Q713750,tt069502
Q145,tt04158096
Q145,tt0192145
Q142,tt0192145
Q16,tt04625334
Q16,tt0189503
Q30,tt0189503
Q30,tt078330
Q183,tt01625140
Q142,tt01538221
Q142,tt03675466
Q858,tt03675466
Q30,tt03675466
Q822,tt03675466
Q30,tt03722248
Q408,tt03722248
Q145,tt03722248
Q30,tt01201590
Q713750,tt078539
Q96,tt01236434
Q30,tt06333052
Q408,tt06333052
Q148,tt06333052
Q142,tt06247936
Q1183,tt04083052
Q30,tt04083052
Q36,tt06038600
Q16,tt02806390
Q30,tt04623902
Q30,tt05347932
Q30,tt04280822
Q30,tt06616074
Q31,tt02435076
Q32,tt02435076
Q142,tt02435076
Q30,tt03384180
Q145,tt025054
Q30,tt056373
Q30,tt055740
Q145,tt055746
Q145,tt091262
Q43,tt03283804
Q43,tt04114744
Q30,tt071295
Q33,tt05822160
Q30,tt029578
Q159,tt03775176
Q183,tt03775176
Q39,tt03775176
Q145,tt059927
Q40,tt02180549
Q16,tt01255891
Q40,tt04215858
Q17,tt04215858
Q145,tt053247
Q142,tt076852
Q17,tt04831682
Q30,tt096118
Q145,tt048458
Q30,tt048458
Q145,tt048231
Q145,tt055916
Q30,tt069497
Q145,tt065616
Q30,tt0172180
Q145,tt05814592
Q35,tt05814592
Q30,tt03203620
Q40,tt05376196
Q183,tt05376196
Q30,tt075845
Q145,tt0220652
Q27,tt0220652
Q664,tt093615
Q145,tt053225
Q145,tt067711
Q145,tt0331295
Q30,tt05580536
Q16,tt05580536
Q145,tt054368
Q16,tt0157262
Q183,tt0157262
Q30,tt0157262
Q30,tt0162212
Q30,tt0318763
Q27,tt04197642
Q29,tt05456104
Q30,tt06664120
Q30,tt0374286
Q30,tt0233657
Q159,tt05133392
Q142,tt05133392
Q183,tt05133392
Q16,tt06237208
Q30,tt0108169
Q159,tt01822308
Q30,tt01822308
Q183,tt01822308
Q30,tt091817
Q30,tt04038806
Q30,tt0107894
Q30,tt095922
Q30,tt090914
Q183,tt03458550
Q142,tt02226423
Q145,tt0261703
Q29,tt04924942
Q183,tt04924942
Q145,tt0386504
Q183,tt0386504
Q30,tt0386504
Q29,tt0386504
Q30,tt081760
Q145,tt04629266
Q148,tt04629266
Q30,tt04629266
Q183,tt04073166
Q41,tt04073166
Q16,tt04593196
Q30,tt04593196
Q30,tt0145400
Q30,tt05795086
Q928,tt05638094
Q38,tt092615
Q30,tt092615
Q928,tt082611
Q30,tt082611
Q664,tt083096
Q30,tt0179861
Q408,tt0271172
Q30,tt0271172
Q30,tt0116033
Q16,tt0116033
Q30,tt0364376
Q30,tt0204686
Q408,tt0301454
Q30,tt0301454
Q30,tt0844894
Q96,tt0844894
Q30,tt0410650
Q16,tt0462482
Q30,tt0462482
Q30,tt0457993
Q408,tt0457993
Q30,tt0111293
Q30,tt0803093
Q30,tt0485161
Q16,tt0485161
Q30,tt0367623
Q30,tt089470
Q30,tt0418131
Q16,tt085733
Q30,tt079626
Q145,tt04072326
Q227,tt04072326
Q16,tt03330774
Q30,tt03955808
Q142,tt02936884
Q31,tt02936884
Q16,tt0313300
Q30,tt0313300
Q145,tt0313300
Q96,tt0207973
Q30,tt01687889
Q96,tt064336
Q30,tt033597
Q30,tt0361450
Q258,tt0365677
Q30,tt0365677
Q96,tt043444
Q35,tt01802183
Q96,tt02063618
Q96,tt0262225
Q96,tt0961210
Q29,tt097113
Q145,tt03265262
Q159,tt01140871
Q145,tt02091295
Q30,tt01619856
Q30,tt06648926
Q20,tt05287168
Q35,tt05287168
Q34,tt05287168
Q33,tt04805816
Q30,tt085253
Q17,tt01890472
Q30,tt0339736
Q258,tt096149
Q30,tt096149
Q30,tt02102508
Q664,tt03728746
Q419,tt05777418
Q16,tt0832865
Q30,tt05376052
Q142,tt01421376
Q148,tt0896815
Q8646,tt0896815
Q30,tt05023260
Q408,tt095098
Q30,tt0493405
Q30,tt01412528
Q30,tt02568862
Q30,tt03722062
Q189,tt03722062
Q142,tt05657028
Q30,tt045919
Q30,tt06649108
Q30,tt050261
Q30,tt059931
Q96,tt061382
Q30,tt061382
Q30,tt0176200
Q30,tt073302
Q30,tt04662420
Q142,tt06095616
Q31,tt06095616
Q145,tt073911
Q145,tt02614816
Q38,tt085672
Q30,tt085672
Q145,tt04090552
Q45,tt0166709
Q155,tt0166709
Q155,tt0367628
Q30,tt03453052
Q30,tt04144332
Q145,tt06667360
Q30,tt01965162
Q145,tt04422164
Q668,tt05235880
Q183,tt04250566
Q40,tt04250566
Q33,tt01043532
Q145,tt0328420
Q29,tt056804
Q30,tt01720073
Q30,tt022883
Q30,tt02449638
Q30,tt02101
Q30,tt04842646
Q183,tt0108489
Q218,tt0108489
Q668,tt04271820
Q668,tt093603
Q30,tt01291566
Q30,tt08550
Q30,tt04325400
Q16,tt02204282
Q16,tt01562910
Q30,tt075294
Q16,tt03182620
Q145,tt03182620
Q29,tt04696310
Q30,tt04696310
Q183,tt01528710
Q30,tt01615916
Q414,tt05883632
Q155,tt05883632
Q142,tt05883632
Q29,tt04069316
Q30,tt0372884
Q30,tt0795376
Q30,tt01472059
Q155,tt03447830
Q29,tt03211400
Q408,tt02379082
Q30,tt02379082
Q16,tt01106447
Q30,tt01085496
Q16,tt02996228
Q30,tt03083006
Q35,tt01233198
Q38,tt02181867
Q30,tt05460530
Q189,tt0814005
Q928,tt0814005
Q142,tt0814005
Q869,tt0814005
Q38,tt0281094
Q29,tt0281094
Q142,tt0281094
Q145,tt0281094
Q183,tt0281094
Q884,tt02741624
Q30,tt090217
Q884,tt0188503
Q148,tt04652532
Q142,tt04652532
Q16,tt04652532
Q29,tt05121816
Q414,tt05121816
Q29,tt02392451
Q34,tt02392451
Q142,tt02392451
Q30,tt065501
Q8646,tt080743
Q142,tt03612984
Q16,tt04653486
Q145,tt03558642
Q30,tt066463
Q29,tt0406501
Q408,tt0574
Q30,tt03234196
Q142,tt0969701
Q30,tt04480568
Q16,tt04881276
Q30,tt0109275
Q822,tt0107752
Q16,tt0107752
Q30,tt075857
Q30,tt04835894
Q159,tt0266437
Q218,tt0113141
Q30,tt0113141
Q142,tt01896788
Q159,tt01279976
Q142,tt0357111
Q30,tt03088364
Q27,tt0339707
Q35,tt0339707
Q145,tt0339707
Q29,tt0339707
Q159,tt0207639
Q16,tt0207639
Q17,tt0207639
Q145,tt0882795
Q159,tt0352622
Q159,tt01040002
Q159,tt0111817
Q183,tt0111817
Q142,tt0111817
Q159,tt0415678
Q30,tt04066836
Q30,tt02398241
Q8646,tt02398241
Q148,tt02398241
Q213,tt02398241
Q145,tt02398241
Q30,tt05155780
Q30,tt04196832
Q155,tt05136128
Q30,tt0234588
Q145,tt04977530
Q668,tt04977530
Q34,tt04977530
Q17,tt081648
Q148,tt05516464
Q884,tt05516464
Q213,tt01730768
Q145,tt01730768
Q30,tt01730768
Q142,tt067409
Q38,tt067409
Q159,tt0165901
Q28,tt0106710
Q159,tt0106710
Q212,tt0106710
Q159,tt01252383
Q17,tt01037229
Q30,tt091572
Q96,tt091572
Q30,tt05153860
Q145,tt02025516
Q30,tt03501590
Q38,tt0103816
Q142,tt06210808
Q41,tt06210808
Q262,tt06210808
Q142,tt05894778
Q16,tt05894778
Q31,tt05894778
Q145,tt064074
Q30,tt063124
Q29,tt037680
Q142,tt037680
Q28,tt03144226
Q408,tt04982252
Q30,tt0358551
Q145,tt079400
Q30,tt03692652
Q183,tt01545985
Q30,tt077912
Q30,tt04481414
Q414,tt05767182
Q30,tt02547210
Q145,tt0327890
Q30,tt06315800
Q30,tt0431091
Q30,tt069693
Q30,tt067192
Q30,tt06736782
Q31,tt05357556
Q668,tt04981966
Q30,tt092137
Q30,tt0368652
Q33,tt0119769
Q414,tt0104774
Q29,tt0104774
Q77,tt0104774
Q252,tt02589132
Q334,tt02589132
Q30,tt052394
Q145,tt04581576
Q30,tt04581576
Q30,tt068271
Q35,tt05458566
Q30,tt0399803
Q17,tt01236373
Q30,tt01236373
Q36,tt01447493
Q34,tt01447493
Q30,tt0267721
Q884,tt01773083
Q145,tt0783234
Q27,tt03344694
Q30,tt02852500
Q30,tt06113488
Q30,tt02184233
Q16,tt03228088
Q884,tt03228088
Q30,tt03228088
Q148,tt03228088
Q30,tt05001718
Q30,tt06003368
Q30,tt02878846
Q30,tt01472460
Q142,tt05980798
Q31,tt05980798
Q1041,tt05980798
Q183,tt05980798
Q822,tt05980798
Q3326984,tt05980798
Q145,tt01606207
Q142,tt05334704
Q30,tt05334704
Q17,tt01726749
Q183,tt05271906
Q17,tt04778500
Q159,tt05242684
Q159,tt06673840
Q17,tt05323642
Q145,tt01469304
Q148,tt01469304
Q30,tt01469304
Q30,tt03462710
Q30,tt02334871
Q142,tt059874
Q30,tt02345759
Q148,tt02345759
Q17,tt02345759
Q183,tt0327227
Q145,tt0493419
Q30,tt0130142
Q258,tt04961380
Q30,tt0200809
Q8646,tt0865496
Q142,tt03011816
Q31,tt0117865
Q183,tt0117865
Q142,tt0117865
Q28,tt0117865
Q55,tt0117865
Q145,tt0117865
Q30,tt0117865
Q30,tt0251744
Q40,tt0251744
Q17,tt076416
Q30,tt076416
Q16,tt05834036
Q30,tt03453648
Q30,tt03616934
Q8646,tt03616934
Q96,tt03616934
Q1028,tt03616934
Q39,tt03616934
Q878,tt03616934
Q145,tt02396671
Q30,tt05220430
Q30,tt04838534
Q30,tt05542878
Q29,tt04621630
Q148,tt04630562
Q17,tt04630562
Q30,tt04630562
Q31,tt05078354
Q142,tt05078354
Q30,tt08775
Q30,tt05826432
Q17,tt05194226
Q148,tt05918090
Q8646,tt01641638
Q30,tt03198000
Q142,tt04494706
Q31,tt04494706
Q32,tt04494706
Q30,tt05893332
Q218,tt01515208
Q28,tt01515208
Q16,tt01515208
Q30,tt01515208
Q30,tt02957760
Q30,tt01984279
Q668,tt01984279
Q884,tt01984279
Q142,tt060271
Q38,tt060271
Q30,tt03762912
Q142,tt05632118
Q16,tt05632118
Q30,tt04814760
Q30,tt05039088
Q30,tt05207320
Q38,tt080719
Q30,tt027914
Q403,tt04509840
Q884,tt04509840
Q215,tt04509840
Q30,tt04185566
Q22502,tt01291125
Q30,tt01291125
Q183,tt01291125
Q38,tt071486
Q38,tt076207
Q30,tt03155328
Q30,tt02091256
Q16,tt02091256
Q142,tt02091256
Q96,tt03685624
Q30,tt05816374
Q30,tt04695012
Q30,tt04899370
Q145,tt04411596
Q30,tt04411596
Q30,tt04590092
Q30,tt04250438
Q30,tt03606752
Q17,tt03606752
Q16,tt03721954
Q27,tt03721954
Q17,tt05776208
Q30,tt04058122
Q30,tt01277733
Q16,tt01277733
Q30,tt06086080
Q142,tt05925968
Q219,tt03344680
Q30,tt03344680
Q20,tt01087873
Q20,tt01054116
Q55,tt03459906
Q30,tt05781798
Q30,tt05607782
Q668,tt03177332
Q30,tt0979435
Q30,tt0425253
Q30,tt01463
Q668,tt01830802
Q17,tt0834581
Q30,tt04648586
Q30,tt05687968
Q30,tt04572792
Q17,tt04769824
Q142,tt0135024
Q142,tt0117296
Q30,tt069307
Q17,tt02137684
Q30,tt05655222
Q16,tt02236358
Q30,tt02499534
Q183,tt0327745
Q145,tt04743564
Q16,tt04743564
Q30,tt04743564
Q30,tt04128382
Q142,tt04313608
Q38,tt0206093
Q30,tt04218696
Q30,tt0176326
Q30,tt089649
Q30,tt0103128
Q96,tt04432980
Q36,tt04432980
Q232,tt06282314
Q38,tt02557964
Q30,tt0810644
Q30,tt0138050
Q16,tt0138050
Q17,tt03615160
Q38,tt073594
Q713750,tt087148
Q30,tt079406
Q30,tt0265587
Q41,tt05820148
Q145,tt02935390
Q29,tt01020955
Q414,tt090333
Q30,tt090333
Q414,tt089108
Q30,tt077613
Q30,tt0114433
Q16,tt0108277
Q30,tt0105395
Q16,tt0105592
Q30,tt0105592
Q8646,tt0140859
Q30,tt06574272
Q29,tt05808778
Q30,tt05686132
Q30,tt04100
Q33,tt06399400
Q30,tt0299045
Q30,tt04882548
Q30,tt06131636
Q145,tt03467914
Q30,tt03467914
Q38,tt05159024
Q30,tt099271
Q183,tt02374308
Q27,tt05016946
Q30,tt0972374
Q30,tt02062960
Q30,tt0306714
Q30,tt0193716
Q142,tt01712185
Q30,tt01712185
Q30,tt01366338
Q142,tt03779844
Q31,tt03779844
Q145,tt03779844
Q30,tt070165
Q30,tt079583
Q40,tt05584732
Q183,tt05584732
Q30,tt042384
Q30,tt043548
Q30,tt0249853
Q30,tt0249854
Q30,tt0246642
Q30,tt032152
Q30,tt028120
Q30,tt0246644
Q30,tt01441941
Q30,tt087291
Q30,tt05068650
Q30,tt037000
Q30,tt073596
Q30,tt05327922
Q8646,tt083347
Q159,tt01107828
Q30,tt01724970
Q16,tt01724970
Q252,tt01724970
Q145,tt01724970
Q148,tt01724970
Q334,tt01724970
Q30,tt04283414
Q30,tt058659
Q30,tt0126848
Q30,tt098467
Q16,tt01638277
Q30,tt04287348
Q142,tt05736592
Q30,tt05736592
Q96,tt04795124
Q30,tt04795124
Q30,tt0780126
Q869,tt01521846
Q869,tt02063782
Q869,tt02603308
Q664,tt01663956
Q30,tt089539
Q30,tt095867
Q30,tt098257
Q30,tt099720
Q55,tt06333064
Q30,tt06333064
Q30,tt05805752
Q148,tt05805752
Q30,tt067669
Q38,tt085240
Q30,tt06218048
Q30,tt04991512
Q16,tt06739646
Q30,tt0141679
Q30,tt0814187
Q30,tt0254091
Q30,tt01135090
Q30,tt0814086
Q30,tt01047610
Q30,tt0291559
Q30,tt078778
Q17,tt0358559
Q30,tt0140533
Q8646,tt02058740
Q30,tt05059126
Q30,tt04831810
Q34,tt03974320
Q30,tt02582576
Q35,tt02310003
Q215,tt02917916
Q224,tt02917916
Q35,tt02917916
Q38,tt04379536
Q96,tt055409
Q30,tt04000670
Q17,tt04000670
Q258,tt02396369
Q30,tt03705822
Q145,tt078836
Q16,tt078836
Q30,tt03739110
Q30,tt0407205
Q30,tt0479164
Q145,tt046977
Q30,tt01943863
Q30,tt070121
Q142,tt0418129
Q31,tt0418129
Q183,tt0418129
Q29,tt0418129
Q96,tt0418129
Q33,tt0418129
Q30,tt01436432
Q40,tt0915457
Q183,tt0915457
Q183,tt01972752
Q30,tt01972752
Q17,tt03512072
Q43,tt03512072
Q43,tt01523583
Q43,tt0499291
Q43,tt04728338
Q43,tt0252249
Q43,tt01526284
Q43,tt0456047
Q43,tt01865569
Q43,tt0499305
Q43,tt0252414
Q43,tt01594918
Q43,tt0264051
Q43,tt0289967
Q43,tt0252496
Q43,tt0765833
Q43,tt0252562
Q43,tt0252611
Q43,tt0486708
Q43,tt0252695
Q43,tt0253377
Q43,tt01587263
Q43,tt0253619
Q43,tt0253616
Q43,tt0253623
Q43,tt0253738
Q43,tt0274932
Q43,tt0253790
Q43,tt0253822
Q43,tt0253828
Q30,tt01264115
Q142,tt05597946
Q36,tt0282108
Q30,tt0282108
Q27,tt04805316
Q145,tt04805316
Q22502,tt02368920
Q159,tt05161058
Q30,tt0478166
Q159,tt04871022
Q30,tt01822396
Q884,tt06399158
Q884,tt06388082
Q16,tt0100058
Q30,tt048554
Q142,tt091
Q884,tt04914580
Q30,tt04914580
Q30,tt0350811
Q159,tt05840988
Q30,tt0489015
Q159,tt04537362
Q30,tt06011884
Q159,tt06011884
Q159,tt0266791
Q399,tt05270810
Q159,tt05270810
Q408,tt0244290
Q142,tt0116676
Q213,tt01734493
Q39,tt01734493
Q145,tt01734493
Q30,tt01734493
Q142,tt01734493
Q30,tt01544608
Q38,tt01544608
Q30,tt05717492
Q16,tt05717492
Q30,tt0169299
Q403,tt02800340
Q145,tt02800340
Q30,tt02800340
Q414,tt02800340
Q96,tt02800340
Q55,tt05112054
Q29,tt064620
Q30,tt075887
Q30,tt073764
Q43,tt06721848
Q159,tt01569465
Q30,tt01212399
Q30,tt0140581
Q159,tt0288624
Q30,tt01176458
Q668,tt01649303
Q36,tt01567247
Q30,tt05598206
Q159,tt0255958
Q159,tt01329231
Q159,tt01796603
Q30,tt01027874
Q159,tt01373243
Q17,tt0326963
Q159,tt05526660
Q159,tt04457820
Q159,tt05529120
Q159,tt05083604
Q30,tt0285903
Q30,tt01323598
Q30,tt0102653
Q159,tt0361661
Q29,tt0331701
Q45,tt0331701
Q30,tt084904
Q30,tt0256459
Q17,tt01067086
Q30,tt03006588
Q30,tt02582784
Q30,tt05112578
Q30,tt0110022
Q408,tt03784652
Q30,tt01464606
Q159,tt0415940
Q183,tt05952526
Q145,tt02337841
Q16,tt02337841
Q145,tt03567666
Q45,tt04929038
Q142,tt04929038
Q155,tt04929038
Q408,tt03598108
Q30,tt05770620
Q668,tt04849438
Q159,tt0326450
Q142,tt05242320
Q30,tt05242320
Q30,tt094103
Q30,tt098623
Q27,tt04927984
Q16,tt04927984
Q258,tt04290974
Q142,tt064593
Q30,tt0762115
Q34,tt01124374
Q30,tt0307403
Q30,tt0249934
Q30,tt0435724
Q30,tt0245184
Q30,tt0482499
Q30,tt093833
Q159,tt01040025
Q16,tt089144
Q38,tt06373590
Q159,tt01297429
Q145,tt0449629
Q869,tt0449629
Q30,tt0174180
Q30,tt085350
Q30,tt054017
Q801,tt04191702
Q30,tt04191702
Q30,tt0479973
Q30,tt066578
Q142,tt05129510
Q45,tt05129510
Q29,tt05129510
Q159,tt0143907
Q142,tt0143907
Q159,tt05952180
Q142,tt01757912
Q30,tt0110410
Q30,tt03565836
Q29,tt04944658
Q414,tt04944658
Q30,tt0109144
Q142,tt0102421
Q8646,tt0790786
Q30,tt097911
Q159,tt0987918
Q159,tt01179067
Q159,tt01440278
Q668,tt0455663
Q159,tt01426384
Q668,tt0449999
Q30,tt0854667
Q159,tt02592464
Q159,tt01844048
Q30,tt02115386
Q145,tt02115386
Q30,tt03110982
Q668,tt0374887
Q145,tt05241534
Q30,tt01935897
Q30,tt05592248
Q30,tt06710658
Q145,tt03890160
Q30,tt03890160
Q884,tt03967856
Q30,tt03967856
Q8646,tt093170
Q155,tt097564
Q155,tt0416979
Q155,tt0293086
Q45,tt0293086
Q142,tt074146
Q38,tt074146
Q145,tt04475992
Q15180,tt0100694
Q713750,tt075776
Q8646,tt0768114
Q8646,tt0312412
Q17,tt01114757
Q28,tt034701
Q15180,tt041727
Q30,tt04687276
Q30,tt06357202
Q30,tt03904278
Q8646,tt04327752
Q183,tt03367250
Q414,tt05165936
Q36,tt03273632
Q30,tt01839426
Q38,tt02070897
Q145,tt02241403
Q403,tt01517225
Q225,tt01517225
Q224,tt01517225
Q28,tt01517225
Q8646,tt01365048
Q36,tt01623753
Q159,tt0322988
Q30,tt0462640
Q145,tt04974584
Q213,tt01352765
Q214,tt01352765
Q17,tt01352765
